compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.henry,compound.koc,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,scenario,0.compound_pec,0.compound_name
6.0,7.7,6.0,6.0,0.78,0.734,695.0,300.0,Compound -1230194705945070359,0.0,20.0,1.7,695.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1230194705945070359
6.0,0.54,6.0,6.0,0.8,5.73e-08,188484.13,300.0,Compound -4118333437267144752,0.0,20.0,3.6e-05,188484.1325,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4118333437267144752
6.0,0.58,6.0,6.0,0.59,1.63e-05,95943.77,300.0,Compound 821247030601419973,0.0,20.0,0.0052,95943.7721,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 821247030601419973
6.0,5.7,6.0,6.0,0.92,460.0,1179677.21,300.0,Compound 8839788880577649540,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 8839788880577649540
6.0,2.0,6.0,6.0,0.984,460.0,1179677.21,300.0,Compound -7439735246160088541,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7439735246160088541
6.0,29.3,6.0,6.0,1.0,461.0,1179677.21,300.0,Compound -6967745821792165314,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6967745821792165314
6.0,87.05,6.0,6.0,1.11,500.0,1179677.21,300.0,Compound -7019906592183379937,0.0,20.0,2000000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.667945638533875e-16,Compound -7019906592183379937
6.0,67.0,6.0,6.0,1.03,468.0,1179677.21,300.0,Compound 2200653947549685624,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 2200653947549685624
6.0,5.4,6.0,6.0,0.811,419.0,1179677.21,300.0,Compound -4513713186513136820,0.0,20.0,1600000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4513713186513136820
6.0,5.2,6.0,6.0,0.523,453.0,1179677.21,300.0,Compound -8983907803892852759,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -8983907803892852759
6.0,10.8,6.0,6.0,0.892,455.0,1179677.21,300.0,Compound -853992138684811817,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -853992138684811817
6.0,35.0,6.0,6.0,0.692,1.58e-09,189306.05,300.0,Compound 8057302613254746329,0.0,20.0,1e-06,189306.0493,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 8057302613254746329
6.0,226.0,6.0,6.0,0.81,276.0,149.0,300.0,Compound 6371797089251720613,0.0,20.0,140.0,149.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.013056886515141e-05,Compound 6371797089251720613
6.0,6.24,6.0,6.0,0.81,0.000273,1209.0,300.0,Compound -1923927650190343349,0.0,20.0,0.0011,1209.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1923927650190343349
6.0,3.9,6.0,6.0,1.0,461.0,1179677.21,300.0,Compound -5381339505883536954,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -5381339505883536954
6.0,109.0,6.0,6.0,0.99,92700000.0,30.0,300.0,Compound 348464112955436949,0.0,20.0,9300000.0,30.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.5009280546139e-08,Compound 348464112955436949
6.0,15.7,6.0,6.0,0.9,20.0,239.0,300.0,Compound -3505452757839815598,0.0,20.0,16.0,239.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3505452757839815598
6.0,3.8,6.0,6.0,0.93,11.2,137.0,300.0,Compound -1908769670885304457,0.0,20.0,5.1,137.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1908769670885304457
6.0,1.07,6.0,6.0,0.85,8.95,450.0,300.0,Compound 1118481493743856115,0.0,20.0,13.0,450.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1118481493743856115
6.0,15.1,6.0,6.0,1.0,73800000.0,813.0,300.0,Compound 7344260695094270045,0.0,20.0,200000000.0,813.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.616873504668198e-08,Compound 7344260695094270045
6.0,321.5,6.0,6.0,1.01,7970000.0,7524.6,300.0,Compound -3528343539897787024,0.0,20.0,200000000.0,7524.6,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.827543701610063e-07,Compound -3528343539897787024
6.0,157.2,6.0,6.0,0.92,460.0,1179677.21,300.0,Compound 8601858406225355906,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 8601858406225355906
6.0,38.0,6.0,6.0,0.873,7.58e-05,189342.89,300.0,Compound 7338782243284199768,0.0,20.0,0.048,189342.8861,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 7338782243284199768
6.0,177.0,6.0,6.0,0.86,445.0,1179677.21,300.0,Compound 2319386634817731269,0.0,20.0,1700000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 2319386634817731269
6.0,938.0,6.0,6.0,0.985,2.14e-05,189343.4,300.0,Compound -2740237655371475225,0.0,20.0,0.013,189343.4039,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2740237655371475225
6.0,4.7,6.0,6.0,0.9,0.00218,88.4,300.0,Compound -5951048637074667703,0.0,20.0,0.00064,88.4,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -5951048637074667703
6.0,52.7,6.0,6.0,0.909,-1.79e-05,-167784.7,300.0,Compound -7123281037238676753,0.0,20.0,0.01,-167784.6987,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7123281037238676753
6.0,20.6,6.0,6.0,1.0,20000000000.0,3.0,300.0,Compound 8922798820066174784,0.0,20.0,200000000.0,3.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.314162394627359e-10,Compound 8922798820066174784
6.0,3.38,6.0,6.0,0.752,1.68e-08,189339.53,300.0,Compound -6761029017395270382,0.0,20.0,1.1e-05,189339.5274,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6761029017395270382
6.0,6.27,6.0,6.0,0.987,1.43e-05,189341.44,300.0,Compound -4610166044140904683,0.0,20.0,0.009,189341.4403,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4610166044140904683
6.0,18.1,6.0,6.0,0.87,177.0,14.0,300.0,Compound -2702689381002409035,0.0,20.0,8.3,14.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00022733441426853618,Compound -2702689381002409035
6.0,8.1,6.0,6.0,0.74,417.0,1179677.21,300.0,Compound -8555966857844330525,0.0,20.0,1600000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -8555966857844330525
6.0,0.5,6.0,6.0,0.971,3.17e-06,189340.72,300.0,Compound 3709262607431286085,0.0,20.0,0.002,189340.7192,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 3709262607431286085
6.0,179.33,6.0,6.0,1.0,499.0,293491.42,300.0,Compound -7085519781639325920,0.0,20.0,490000.0,293491.4244,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7085519781639325920
6.0,377.0,6.0,6.0,1.0,7810000000.0,2.6,300.0,Compound 9021873712482028889,0.0,20.0,68000000.0,2.6,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.061737942684108e-10,Compound 9021873712482028889
6.0,3.74,6.0,6.0,0.93,6.83e-12,25471.66,300.0,Compound -9154979806982323806,0.0,20.0,5.8e-10,25471.6587,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -9154979806982323806
6.0,593.4,6.0,6.0,0.85,0.662,109.0,300.0,Compound -8596750711841708366,0.0,20.0,0.24,109.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.1643114316473744,Compound -8596750711841708366
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -7353747118248856375,0.0,20.0,2000000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7353747118248856375
6.0,328.0,6.0,6.0,0.82,19.3,15.8,300.0,Compound -1358366587118441643,0.0,20.0,1.0,15.8,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.12813730919696725,Compound -1358366587118441643
6.0,7.03,6.0,6.0,0.86,15.4,144.2,300.0,Compound -1838677756060466908,0.0,20.0,7.4,144.2,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1838677756060466908
6.0,41.3,6.0,6.0,0.66,0.0407,206.4,300.0,Compound 2783181335333098654,0.0,20.0,0.028,206.4,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 2783181335333098654
6.0,170.4,6.0,6.0,0.85,88.7,45.0,300.0,Compound -3077024002083912043,0.0,20.0,13.0,45.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.004113135811691041,Compound -3077024002083912043
6.0,18.4,6.0,6.0,0.84,61.5,58.4,300.0,Compound -2766896268223824126,0.0,20.0,12.0,58.4,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.7016460283902142e-20,Compound -2766896268223824126
6.0,13.4,6.0,6.0,0.708,-0.00103,-283456.39,300.0,Compound 4909405835212309374,0.0,20.0,0.97,-283456.3871,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 4909405835212309374
6.0,14.0,6.0,6.0,1.0,-159.0,-150857.13,300.0,Compound 9005935081893347411,0.0,20.0,80000.0,-150857.1345,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 9005935081893347411
6.0,35.7,6.0,6.0,1.01,6430000000.0,9.33,300.0,Compound -3489819579723656877,0.0,20.0,200000000.0,9.33,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.236574525899983e-10,Compound -3489819579723656877
6.0,0.19,6.0,6.0,0.6,5390.0,177.92,300.0,Compound -2765112645723005132,0.0,20.0,3200.0,177.92,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2765112645723005132
6.0,11.3,6.0,6.0,1.0,38400000.0,528.0,300.0,Compound -7724040857239435321,0.0,20.0,68000000.0,528.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,9.534008032777367e-08,Compound -7724040857239435321
6.0,331.0,6.0,6.0,0.933,5.03e-05,189343.21,300.0,Compound -1323138627911879743,0.0,20.0,0.032,189343.2111,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1323138627911879743
6.0,0.4,6.0,6.0,0.96,0.00101,188969.81,300.0,Compound 4655516165964967204,0.0,20.0,0.63,188969.8106,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 4655516165964967204
6.0,6.5,6.0,6.0,0.81,2.27e-05,188969.81,300.0,Compound 5580571196990223299,0.0,20.0,0.014,188969.8106,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 5580571196990223299
6.0,14.0,6.0,6.0,1.05,9.93e-05,151017.76,300.0,Compound 6322800179185288056,0.0,20.0,0.05,151017.7595,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 6322800179185288056
6.0,21.0,6.0,6.0,0.98,460.0,1179677.21,300.0,Compound 8346157515598093798,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 8346157515598093798
6.0,220.0,6.0,6.0,0.9,8.27e-08,188596.21,300.0,Compound 9220151045219862801,0.0,20.0,5.2e-05,188596.212,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 9220151045219862801
6.0,1.9,6.0,6.0,0.973,17900000.0,151.0,300.0,Compound -91467437303145125,0.0,20.0,9000000.0,151.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.929129856515877e-08,Compound -91467437303145125
6.0,8.35,6.0,6.0,0.852,1.34e-09,664.0,300.0,Compound -1104799098490336020,0.0,20.0,3e-09,664.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1104799098490336020
6.0,0.53,6.0,6.0,1.0,0.781,278.0,300.0,Compound 5275342329882090879,0.0,20.0,0.72,278.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 5275342329882090879
6.0,18.6,6.0,6.0,0.78,0.114,57916.16,300.0,Compound 8693831940727180293,0.0,20.0,22.0,57916.1567,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 8693831940727180293
6.0,115.0,6.0,6.0,0.83,430.0,1179677.21,300.0,Compound -716723182840393985,0.0,20.0,1700000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -716723182840393985
6.0,1.2,6.0,6.0,0.64,3.15,4.0,300.0,Compound 4251039263036446447,0.0,20.0,0.042,4.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 4251039263036446447
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -7353747118248856375,0.0,20.0,2000000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7353747118248856375
6.0,88.3,6.0,6.0,0.851,0.00855,2034.0,300.0,Compound -3759194844512075489,0.0,20.0,0.058,2034.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3759194844512075489
6.0,64.5,6.0,6.0,0.88,310.0,498.0,300.0,Compound 8117471954433364591,0.0,20.0,510.0,498.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.917522980107707e-10,Compound 8117471954433364591
6.0,17.3,6.0,6.0,0.822,425.0,1179677.21,300.0,Compound -9115211577803077322,0.0,20.0,1700000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -9115211577803077322
6.0,4.2,6.0,6.0,0.935,461.0,1179677.21,300.0,Compound 7855812572228177159,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 7855812572228177159
6.0,19.6,6.0,6.0,1.0,4.57e-06,249922.0,300.0,Compound -4336406722887311652,0.0,20.0,0.0038,249922.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4336406722887311652
6.0,0.1,6.0,6.0,0.697,-0.00011,-87378.77,300.0,Compound -5070895539123119466,0.0,20.0,0.032,-87378.769,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -5070895539123119466
6.0,6.5,6.0,6.0,0.91,0.00277,2272.0,300.0,Compound 6072944999650870214,0.0,20.0,0.021,2272.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 6072944999650870214
6.0,2.3,6.0,6.0,0.883,453.0,1179677.21,300.0,Compound -2255236595890999837,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2255236595890999837
6.0,188.39,6.0,6.0,1.0,347.0,325935.92,300.0,Compound -1459699438738264271,0.0,20.0,380000.0,325935.9224,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1459699438738264271
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -7353747118248856375,0.0,20.0,2000000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7353747118248856375
6.0,3.4,6.0,6.0,0.9,80700.0,6.0,300.0,Compound 5996575532336547129,0.0,20.0,1600.0,6.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.6171540350323478e-05,Compound 5996575532336547129
6.0,0.16,6.0,6.0,1.0,357000000.0,168.0,300.0,Compound 1105642809165438447,0.0,20.0,200000000.0,168.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.996032581317395e-12,Compound 1105642809165438447
6.0,0.4,6.0,6.0,1.0,993.0,1.51,300.0,Compound 1709930670756130067,0.0,20.0,5.0,1.51,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.016584593739476e-09,Compound 1709930670756130067
6.0,192.48,6.0,6.0,1.0,486.0,301955.21,300.0,Compound 6973873094226628332,0.0,20.0,490000.0,301955.2065,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 6973873094226628332
6.0,15.58,6.0,6.0,1.0,2300000.0,4753.0,300.0,Compound -5679081480079268247,0.0,20.0,36000000.0,4753.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.6488044336757935e-06,Compound -5679081480079268247
6.0,18.0,6.0,6.0,1.01,463.0,1179677.21,300.0,Compound 1779356507847088915,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1779356507847088915
6.0,2.2,6.0,6.0,1.0,461.0,1179677.21,300.0,Compound -6047030241902316273,0.0,20.0,1800000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6047030241902316273
6.0,40.59,6.0,6.0,1.0,1120000000.0,6.0,300.0,Compound -5763978387220031108,0.0,20.0,22000000.0,6.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.836747947752207e-09,Compound -5763978387220031108
6.0,366.0,6.0,6.0,0.71,426.0,1179677.21,300.0,Compound 927565949475554479,0.0,20.0,1700000.0,1179677.2096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 927565949475554479
6.0,72.1,6.0,6.0,0.8,64.4,890.0,300.0,Compound -1729401447226538759,0.0,20.0,190.0,890.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1729401447226538759
