0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.4261249084907561e-11,Compound -1822546952006074027
6.0,47.22,6.0,6.0,0.96822,0.0747,119.66,300.0,Compound 999480480869938803,0.0,20.0,0.031,124.1034,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.010892280361757106,Compound 999480480869938803
6.0,132.52,6.0,6.0,0.94628,51.8,58.48,300.0,Compound 3031470472762408881,0.0,20.0,0.088,0.5113,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.012242914294692823,Compound 3031470472762408881
6.0,459.32,6.0,6.0,0.99039,97000.0,1283.27,300.0,Compound -8305362033239974964,0.0,20.0,10000.0,31.6733,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.701017905898329e-05,Compound -8305362033239974964
6.0,18.36,6.0,6.0,0.91493,0.0287,100.26,300.0,Compound 6627635522325595021,0.0,20.0,0.013,130.6641,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.079125049179496e-08,Compound 6627635522325595021
6.0,1.51,6.0,6.0,0.91822,0.000641,88.95,300.0,Compound 4643299382981276730,0.0,20.0,8.1e-05,38.0982,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 4643299382981276730
6.0,55.65,6.0,6.0,0.93724,5.12e-05,8.45,300.0,Compound 8278140972702367434,0.0,20.0,0.0016,9398.6069,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.891003058178513,Compound 8278140972702367434
6.0,801.02,6.0,6.0,0.9864,0.00151,88.68,300.0,Compound -8871225312814183122,0.0,20.0,0.43,86286.9522,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,29.49265659264701,Compound -8871225312814183122
6.0,334.94,6.0,6.0,0.93489,0.000174,481.41,300.0,Compound -6076709661569117495,0.0,20.0,0.0028,4763.5119,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.1231860372600706,Compound -6076709661569117495
6.0,1.64,6.0,6.0,0.90976,0.000319,5148.02,300.0,Compound -3445907968382729822,0.0,20.0,0.0027,2565.3231,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3445907968382729822
6.0,21.94,6.0,6.0,0.99488,3.89e-11,1630.2,300.0,Compound 4814701309495141207,0.0,20.0,2.8e-09,21496.7623,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.616204314044487e-16,Compound 4814701309495141207
