compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.koc,compound.metabolites.0.formation_fraction,compound.metabolites.0.metabolite.dt50.sediment,compound.metabolites.0.metabolite.dt50.soil,compound.metabolites.0.metabolite.dt50.surfaceWater,compound.metabolites.0.metabolite.dt50.system,compound.metabolites.0.metabolite.freundlich,compound.metabolites.0.metabolite.koc,compound.metabolites.0.metabolite.molarMass,compound.metabolites.0.metabolite.name,compound.metabolites.0.metabolite.plant_uptake,compound.metabolites.0.metabolite.reference_temperature,compound.metabolites.0.metabolite.vapor_pressure,compound.metabolites.0.metabolite.water_solubility,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,scenario,0.compound_pec,1.compound_pec,0.compound_name,1.compound_name
6.0,143.04,6.0,6.0,1.01487,33.61,0.2,6.0,39.95,6.0,6.0,0.93468,8.23,300.0,Compound -448861412018475853,0.0,20.0,0.0001,80.0,300.0,Compound 2556634572581064860,0.0,20.0,4.5e-07,273.6978,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,21.630958138389115,1.9453182426474211,Compound 2556634572581064860,Compound -448861412018475853
6.0,302.02,6.0,6.0,0.86271,300.48,0.2,6.0,221.75,6.0,6.0,0.86321,189.13,300.0,Compound 3514558659225904756,0.0,20.0,0.0001,80.0,300.0,Compound -3766330618601054194,0.0,20.0,3.8e-06,33.8114,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,1.421511055323339,0.7354694030616061,Compound -3766330618601054194,Compound 3514558659225904756
6.0,154.06,6.0,6.0,1.12589,19.7,0.2,6.0,1.53,6.0,6.0,0.81853,166.43,300.0,Compound -6379711394801583293,0.0,20.0,0.0001,80.0,300.0,Compound -8820303636939366579,0.0,20.0,1.3e-08,2389.5851,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,29.5482994082002,0.032544797834820234,Compound -8820303636939366579,Compound -6379711394801583293
6.0,111.92,6.0,6.0,0.72533,7.15,0.2,6.0,3.31,6.0,6.0,0.81168,65.39,300.0,Compound -4585926845273176562,0.0,20.0,0.0001,80.0,300.0,Compound -6900631031024206138,0.0,20.0,1.8e-06,17.1322,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,21.155629499827043,0.05864913817925835,Compound -6900631031024206138,Compound -4585926845273176562
6.0,237.6,6.0,6.0,0.76672,221.05,0.2,6.0,20.97,6.0,6.0,1.06006,0.13,300.0,Compound -6289789942201022729,0.0,20.0,0.0001,80.0,300.0,Compound 7299448863946279257,0.0,20.0,0.00019,16.0378,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.04919022265523344,1.8113968337755035,Compound 7299448863946279257,Compound -6289789942201022729
6.0,280.05,6.0,6.0,1.07099,4.7,0.2,6.0,22.78,6.0,6.0,1.1382,528.69,300.0,Compound -1145054034468812115,0.0,20.0,0.0001,80.0,300.0,Compound 1818754893449171686,0.0,20.0,1.3e-06,10.9437,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,39.812515013959086,0.14974302325436664,Compound 1818754893449171686,Compound -1145054034468812115
6.0,65.16,6.0,6.0,0.87574,0.52,0.2,6.0,8.98,6.0,6.0,1.04643,216.98,300.0,Compound 3451849173542448395,0.0,20.0,0.0001,80.0,300.0,Compound -5835750792521771021,0.0,20.0,1.5e-06,9.5734,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,20.019163289792406,0.17913567593018093,Compound -5835750792521771021,Compound 3451849173542448395
6.0,311.47,6.0,6.0,0.99503,56.18,0.2,6.0,135.78,6.0,6.0,0.83364,13.51,300.0,Compound -9122765368697109434,0.0,20.0,0.0001,80.0,300.0,Compound -4045847998964549551,0.0,20.0,1.1e-05,9.7306,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,25.198821794415448,2.049997751304905,Compound -4045847998964549551,Compound -9122765368697109434
6.0,345.61,6.0,6.0,1.08852,411.16,0.2,6.0,437.02,6.0,6.0,1.11122,310.67,300.0,Compound 1751957793070805144,0.0,20.0,0.0001,80.0,300.0,Compound -6562794846779497802,0.0,20.0,7.9e-05,120.3168,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,8.850842025701095,3.574828363419508,Compound -6562794846779497802,Compound 1751957793070805144
6.0,6.81,6.0,6.0,1.04127,0.42,0.2,6.0,10.43,6.0,6.0,1.0394,5.0,300.0,Compound -498675636188384179,0.0,20.0,0.0001,80.0,300.0,Compound -4188245231632481146,0.0,20.0,5.6e-09,3.3574,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.07401247062929345,0.2044794404366062,Compound -4188245231632481146,Compound -498675636188384179
6.0,284.65,6.0,6.0,0.85353,1.48,0.2,6.0,5.7,6.0,6.0,1.04825,5.97,300.0,Compound -7536260434636011933,0.0,20.0,0.0001,80.0,300.0,Compound -7365052505780058458,0.0,20.0,0.014,916.0788,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,19.404076879980074,0.07753888268477915,Compound -7365052505780058458,Compound -7536260434636011933
6.0,393.61,6.0,6.0,0.86855,10.6,0.2,6.0,41.9,6.0,6.0,0.81555,17.85,300.0,Compound 3374728777332662700,0.0,20.0,0.0001,80.0,300.0,Compound 4749780948089119124,0.0,20.0,3.2e-06,58.2109,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,38.98696058959392,0.3267892147875918,Compound 4749780948089119124,Compound 3374728777332662700
6.0,59.54,6.0,6.0,0.95388,648.49,0.2,6.0,80.04,6.0,6.0,0.98964,651.57,300.0,Compound -7534660942588841189,0.0,20.0,0.0001,80.0,300.0,Compound -7774143335544026502,0.0,20.0,0.00011,308.0127,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,4.7104018948037084e-05,0.0023113703442472393,Compound -7774143335544026502,Compound -7534660942588841189
6.0,177.33,6.0,6.0,0.83261,0.2,0.2,6.0,51.15,6.0,6.0,1.06441,1628.85,300.0,Compound 7692982897977111480,0.0,20.0,0.0001,80.0,300.0,Compound -3656565730332475294,0.0,20.0,0.00017,387.791,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,32.16399325819776,0.1240388018174362,Compound -3656565730332475294,Compound 7692982897977111480
6.0,379.9,6.0,6.0,1.01048,237.25,0.2,6.0,413.59,6.0,6.0,1.16718,0.34,300.0,Compound -8974272338400431390,0.0,20.0,0.0001,80.0,300.0,Compound -3470635974772953702,0.0,20.0,8.9e-06,1.3899,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,11.113863950825662,6.015352568709664,Compound -3470635974772953702,Compound -8974272338400431390
6.0,342.78,6.0,6.0,1.04033,0.14,0.2,6.0,19.04,6.0,6.0,0.97847,0.85,300.0,Compound 8166561856276567887,0.0,20.0,0.0001,80.0,300.0,Compound -4927676867282314735,0.0,20.0,3e-06,2.3807,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,32.58183836827359,0.35343052169535827,Compound -4927676867282314735,Compound 8166561856276567887
6.0,228.01,6.0,6.0,0.96391,5.42,0.2,6.0,8.53,6.0,6.0,1.12327,0.78,300.0,Compound -3180881108827958205,0.0,20.0,0.0001,80.0,300.0,Compound -7708128402442406310,0.0,20.0,7.4e-08,178.5688,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,37.347841421870676,0.3343259743670488,Compound -7708128402442406310,Compound -3180881108827958205
6.0,398.33,6.0,6.0,0.71829,0.25,0.2,6.0,1.06,6.0,6.0,1.1307,4.26,300.0,Compound -5785725530909792518,0.0,20.0,0.0001,80.0,300.0,Compound -6811284272737031700,0.0,20.0,6.7e-05,367.4021,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,41.30901932864421,0.02196653676350696,Compound -6811284272737031700,Compound -5785725530909792518
6.0,53.25,6.0,6.0,1.13585,297.33,0.2,6.0,27.09,6.0,6.0,1.13832,8.89,300.0,Compound -4691228445294137356,0.0,20.0,0.0001,80.0,300.0,Compound 3681174836559163450,0.0,20.0,1.8e-06,142.6477,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.8652995784642642,2.1888176672925965,Compound 3681174836559163450,Compound -4691228445294137356
6.0,309.28,6.0,6.0,0.99455,72.23,0.2,6.0,206.17,6.0,6.0,0.9154,2.79,300.0,Compound 4421273833701865468,0.0,20.0,0.0001,80.0,300.0,Compound -7239184842352891715,0.0,20.0,1.7e-07,5852.783,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,23.130185258338305,3.665409346524749,Compound -7239184842352891715,Compound 4421273833701865468
6.0,202.03,6.0,6.0,1.16132,489.63,0.2,6.0,85.26,6.0,6.0,0.99849,3.9,300.0,Compound 7486045701860222946,0.0,20.0,0.0001,80.0,300.0,Compound -239519793869683026,0.0,20.0,7e-05,1124.9712,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,5.341222688623398,5.379631740059954,Compound -239519793869683026,Compound 7486045701860222946
6.0,369.87,6.0,6.0,1.15735,897.29,0.2,6.0,15.31,6.0,6.0,1.14965,2753.99,300.0,Compound -5400086132098339267,0.0,20.0,0.0001,80.0,300.0,Compound 1974711052781701332,0.0,20.0,3.1e-05,249.1063,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,5.400234506407912,0.034398829515515955,Compound 1974711052781701332,Compound -5400086132098339267
6.0,198.52,6.0,6.0,0.75291,1991.08,0.2,6.0,2.69,6.0,6.0,0.75896,0.71,300.0,Compound -7389124286418519862,0.0,20.0,0.0001,80.0,300.0,Compound 1407512903506403819,0.0,20.0,1.8e-06,61.0879,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,0.030119126156178767,Compound 1407512903506403819,Compound -7389124286418519862
6.0,57.57,6.0,6.0,0.96083,20.12,0.2,6.0,75.29,6.0,6.0,1.04297,36.51,300.0,Compound 3847854343268722712,0.0,20.0,0.0001,80.0,300.0,Compound 474131674948884913,0.0,20.0,3.1e-05,9.2107,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,7.647456979102872,2.4403600994789265,Compound 474131674948884913,Compound 3847854343268722712
6.0,55.66,6.0,6.0,1.14202,710.32,0.2,6.0,26.14,6.0,6.0,0.81088,2.18,300.0,Compound -8735989176198736736,0.0,20.0,0.0001,80.0,300.0,Compound -1354300750966637377,0.0,20.0,9e-07,4.476,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.12376751811559565,1.7145383522890054,Compound -1354300750966637377,Compound -8735989176198736736
6.0,68.58,6.0,6.0,0.74294,0.22,0.2,6.0,1.74,6.0,6.0,1.09778,1.19,300.0,Compound -3805162113931742789,0.0,20.0,0.0001,80.0,300.0,Compound 6797735822871773577,0.0,20.0,0.00053,3.9192,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,7.716626168551305,0.04028425251143285,Compound 6797735822871773577,Compound -3805162113931742789
6.0,62.71,6.0,6.0,0.82914,4.38,0.2,6.0,4.05,6.0,6.0,1.13305,0.78,300.0,Compound -6508700688216931929,0.0,20.0,0.0001,80.0,300.0,Compound -5217313780031875610,0.0,20.0,4.6e-08,550.5152,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,17.47469974451613,0.29316439108794495,Compound -5217313780031875610,Compound -6508700688216931929
6.0,366.32,6.0,6.0,0.87631,7.53,0.2,6.0,2.73,6.0,6.0,1.01016,0.25,300.0,Compound 1278043572838245553,0.0,20.0,0.0001,80.0,300.0,Compound 8262851517285805501,0.0,20.0,6.1e-05,83.3707,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,32.31573885189968,0.0636930613322588,Compound 8262851517285805501,Compound 1278043572838245553
6.0,9.62,6.0,6.0,0.90254,1.55,0.2,6.0,5.52,6.0,6.0,0.7858,0.96,300.0,Compound -2778316810046904863,0.0,20.0,0.0001,80.0,300.0,Compound 5068081798935954498,0.0,20.0,3.8e-06,16.2931,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.29136277601308125,0.06835159291959891,Compound 5068081798935954498,Compound -2778316810046904863
6.0,2.49,6.0,6.0,0.81283,31.81,0.2,6.0,1.6,6.0,6.0,0.706,22.46,300.0,Compound 8627531663042249107,0.0,20.0,0.0001,80.0,300.0,Compound 3970511699935157163,0.0,20.0,0.0049,1585.1447,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.0,0.0,Compound 3970511699935157163,Compound 8627531663042249107
6.0,428.65,6.0,6.0,1.02035,1.78,0.2,6.0,18.77,6.0,6.0,1.11247,0.49,300.0,Compound 4528250770791585665,0.0,20.0,0.0001,80.0,300.0,Compound -4243034760226137888,0.0,20.0,2.2e-05,0.2859,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,15.864389828823857,0.1389115548428334,Compound -4243034760226137888,Compound 4528250770791585665
6.0,194.45,6.0,6.0,1.15632,0.37,0.2,6.0,1.15,6.0,6.0,1.19754,9.42,300.0,Compound 14637890430623939,0.0,20.0,0.0001,80.0,300.0,Compound 5755811509133256592,0.0,20.0,3.2e-08,10.4435,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,40.190835138223306,0.046833820186669074,Compound 5755811509133256592,Compound 14637890430623939
6.0,389.38,6.0,6.0,1.00123,0.44,0.2,6.0,1.04,6.0,6.0,0.7326,0.81,300.0,Compound 2119745461096279525,0.0,20.0,0.0001,80.0,300.0,Compound 8037355874892525209,0.0,20.0,0.039,350.0611,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,14.48509167553444,0.007017997568954482,Compound 8037355874892525209,Compound 2119745461096279525
6.0,198.19,6.0,6.0,1.14123,697.92,0.2,6.0,1.27,6.0,6.0,0.76851,192.14,300.0,Compound 7599581321004617125,0.0,20.0,0.0001,80.0,300.0,Compound 6276635603729306965,0.0,20.0,2.1e-06,57.9662,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,2.5894864114694705,0.0018075537181954959,Compound 6276635603729306965,Compound 7599581321004617125
6.0,364.73,6.0,6.0,0.71411,0.14,0.2,6.0,132.11,6.0,6.0,0.92722,0.77,300.0,Compound 5969555048905941148,0.0,20.0,0.0001,80.0,300.0,Compound 3197640285925887309,0.0,20.0,0.0026,7.8582,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,10.986950947716121,0.2819203103435295,Compound 3197640285925887309,Compound 5969555048905941148
6.0,273.42,6.0,6.0,1.07707,563.89,0.2,6.0,4.58,6.0,6.0,0.7477,283.65,300.0,Compound 1066610766150870103,0.0,20.0,0.0001,80.0,300.0,Compound -6807488940708710554,0.0,20.0,1.1e-06,4.3464,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,3.758044308138095,0.004284320651281646,Compound -6807488940708710554,Compound 1066610766150870103
6.0,93.68,6.0,6.0,0.76752,0.2,0.2,6.0,11.61,6.0,6.0,1.02581,1033.35,300.0,Compound -1687648916550619775,0.0,20.0,0.0001,80.0,300.0,Compound 2731143353304476986,0.0,20.0,0.00012,45.5442,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,17.882016746268057,0.07771820091655518,Compound 2731143353304476986,Compound -1687648916550619775
6.0,449.89,6.0,6.0,1.05453,4.26,0.2,6.0,5.68,6.0,6.0,0.85581,4.88,300.0,Compound -5888712625860540155,0.0,20.0,0.0001,80.0,300.0,Compound 5322617807658221272,0.0,20.0,2e-08,55.0893,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,44.564119096013414,0.08642903640566131,Compound 5322617807658221272,Compound -5888712625860540155
6.0,10.96,6.0,6.0,0.95791,284.95,0.2,6.0,4.74,6.0,6.0,0.86309,947.38,300.0,Compound -3783365509559668001,0.0,20.0,0.0001,80.0,300.0,Compound 6722729344611274370,0.0,20.0,0.15,617.2483,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,4.945132571279973e-09,8.320976833806837e-11,Compound 6722729344611274370,Compound -3783365509559668001
6.0,127.5,6.0,6.0,1.18422,11.44,0.2,6.0,2.05,6.0,6.0,0.97003,309.11,300.0,Compound 8680316791362975343,0.0,20.0,0.0001,80.0,300.0,Compound -919867357048454944,0.0,20.0,1e-06,34.1361,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,29.57708480265448,0.05227289005043759,Compound -919867357048454944,Compound 8680316791362975343
6.0,10.39,6.0,6.0,0.80464,7.52,0.2,6.0,84.45,6.0,6.0,1.19456,433.24,300.0,Compound 8052366357629309666,0.0,20.0,0.0001,80.0,300.0,Compound 345539462374238794,0.0,20.0,4e-06,1.6368,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.05435377971609903,0.749516984833239,Compound 345539462374238794,Compound 8052366357629309666
6.0,99.42,6.0,6.0,1.18564,0.57,0.2,6.0,1.02,6.0,6.0,0.89627,0.54,300.0,Compound 7261632648105966565,0.0,20.0,0.0001,80.0,300.0,Compound -3795685303185300476,0.0,20.0,0.00018,122.5834,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,20.447664285668907,0.04182045032128999,Compound -3795685303185300476,Compound 7261632648105966565
6.0,165.12,6.0,6.0,0.72626,1.37,0.2,6.0,22.72,6.0,6.0,0.79008,2017.67,300.0,Compound 4356156428761362359,0.0,20.0,0.0001,80.0,300.0,Compound 2171297018696669726,0.0,20.0,1.7e-06,27.3668,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,34.100324699358005,0.09246296136189121,Compound 2171297018696669726,Compound 4356156428761362359
6.0,129.18,6.0,6.0,0.81635,0.73,0.2,6.0,11.35,6.0,6.0,1.12787,112.08,300.0,Compound -4906783332788786228,0.0,20.0,0.0001,80.0,300.0,Compound -4258762842349044153,0.0,20.0,0.00018,18.3099,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,16.44227699180685,0.16400492597808702,Compound -4258762842349044153,Compound -4906783332788786228
6.0,381.83,6.0,6.0,1.01541,0.17,0.2,6.0,168.83,6.0,6.0,1.1484,1.29,300.0,Compound -1434218548344590778,0.0,20.0,0.0001,80.0,300.0,Compound -6032580169728015966,0.0,20.0,2.1e-06,2.8131,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,35.23452969057378,0.9968542656583468,Compound -6032580169728015966,Compound -1434218548344590778
6.0,93.12,6.0,6.0,1.1615,675.39,0.2,6.0,118.51,6.0,6.0,0.83165,1.32,300.0,Compound -447720795539146697,0.0,20.0,0.0001,80.0,300.0,Compound 4488479049336874050,0.0,20.0,1.8e-05,327.6396,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.7355394597372562,6.777918829323463,Compound 4488479049336874050,Compound -447720795539146697
6.0,448.87,6.0,6.0,0.9929,0.33,0.2,6.0,52.42,6.0,6.0,1.06931,94.68,300.0,Compound -3981109196176761635,0.0,20.0,0.0001,80.0,300.0,Compound -6212387557514599114,0.0,20.0,7.9e-06,3262.726,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,47.82258642154271,0.346817802696759,Compound -6212387557514599114,Compound -3981109196176761635
6.0,433.84,6.0,6.0,1.17172,1460.46,0.2,6.0,3.76,6.0,6.0,0.77575,0.14,300.0,Compound 7305343557794314015,0.0,20.0,0.0001,80.0,300.0,Compound -2931862438310137813,0.0,20.0,2.2e-06,11.2702,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,3.4126297529015392,0.21980801625636892,Compound -2931862438310137813,Compound 7305343557794314015
6.0,332.26,6.0,6.0,0.78912,283.24,0.2,6.0,1.03,6.0,6.0,1.04549,23.03,300.0,Compound -6608021332448386519,0.0,20.0,0.0001,80.0,300.0,Compound -8904190634014266401,0.0,20.0,2.2e-08,12.3611,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.3120319295210553,0.006256651339035793,Compound -8904190634014266401,Compound -6608021332448386519
6.0,416.25,6.0,6.0,0.74292,1.91,0.2,6.0,1.23,6.0,6.0,1.16089,0.31,300.0,Compound 3222833666121003070,0.0,20.0,0.0001,80.0,300.0,Compound -1192697884494055515,0.0,20.0,1.3e-05,4.3801,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,29.17339516514088,0.0190572780584512,Compound -1192697884494055515,Compound 3222833666121003070
6.0,331.84,6.0,6.0,1.17768,7.19,0.2,6.0,41.77,6.0,6.0,0.88182,0.19,300.0,Compound -4977634216908512019,0.0,20.0,0.0001,80.0,300.0,Compound 3253450628487825784,0.0,20.0,5.6e-06,254.8612,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,41.85381226981188,0.9745221812653639,Compound 3253450628487825784,Compound -4977634216908512019
6.0,72.35,6.0,6.0,0.95465,175.11,0.2,6.0,3.01,6.0,6.0,0.78601,7.89,300.0,Compound -8184053059908296792,0.0,20.0,0.0001,80.0,300.0,Compound -3576056165550018289,0.0,20.0,5.1e-07,18.3702,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,0.45121645023789686,0.008927505585404893,Compound -3576056165550018289,Compound -8184053059908296792
6.0,417.61,6.0,6.0,1.06038,479.28,0.2,6.0,115.95,6.0,6.0,1.1131,2058.95,300.0,Compound 1352903881587774578,0.0,20.0,0.0001,80.0,300.0,Compound 2358888162695567317,0.0,20.0,0.00014,135.507,0001-05-05 00:00:00,0001-05-19 00:00:00,1,14,WC,GAP -296091488377847865,2,250.0,0001-05-05T00:00:00,50.0,50.0,absolute,100.0,Scenario.H,7.925939018121303,0.23693842731091563,Compound 2358888162695567317,Compound 1352903881587774578
